/opt/gridview/slurm/spool/slurmd/job289967/slurm_script: line 16: module: command not found
==========================================================================================
  SAT Solver Benchmark: CDCLSolver vs MiniSat (Parallel)
==========================================================================================
  CDCL Solver : Checkers/cdcl_solver
  MiniSat     : Baseline/minisat/build/release/bin/minisat
  Dataset     : Datasets/cdcl_dimacs/large/cnfs (356 files)
  Timeout     : 300s
  Workers     : 32
==========================================================================================

[INFO] Submitting 356 instances ...
  # File                                            Vars     Cls    CDCL MiniSat    Time CDCL      Time MS  Match
-----------------------------------------------------------------------------------------------------------------
177 71cf538aa0751d27f144de9c8d82e458-TableMode...  10440  115620 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
179 727cd7c528ac106f134cc882c9202108-15pipe_q0... 277976 10103924 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
180 72b5ad031bf852634bc081f9da9a5a60-GzipFile_...    187    1348 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 180/356
187 79c109a8c1da53c6b636d3835f11a19d-grs-64-32...  56794  166548 TIMEOUT   UNSAT       300.0s       205.6s    N/A
181 73063c6257a4ffc29f5bea7028403a64-mod2c-ran...    354    2596 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
182 751402d0738e5622b599c651283cb48a-SCPC-800-...    800   33665 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
183 751afd7ddf8f242ed7bd93517ba82149-mchess20-...  39805    1585 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
184 758f9ed67b4d2068c209157335e07266-or_randxo...   1280    8636 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
185 78d23f235b63b1b7f08eb1b6cfb03f34-29_1.cnf       4768   15968 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
218 911cbc796d15eb316d36c82c90fd7d11-c499_gr_2...   2070   22470     SAT     SAT      416.6ms      737.0ms     OK
186 79391ed5a7f19b947cefe7af1178146a-21_1.cnf       3488   11616 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
188 7aaf3275cbe217044ef305f0a1ca8eb5-CNFPlus_f...    348    4817 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
189 7b4622a3ab523264378a560199de47ed-ER_400_20...    802   49552 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 190/356
192 81d2158d506ea1049708837460b9387e-WS_400_24...    800   15201 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
191 7dc81d3cb9066f8bc06ceffbca237572-TableMode...   7182   70119 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
190 7d58f2f0c79cbcad0496ced184ba0680-TableSymM...   4680   39582 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
193 824c21545e228872744675ae4ee32976-WCNFPlus_...    518    7611 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
194 8270ae50e6f2881136868db6d3a88eee-WS_400_24...    800   15201 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
195 828e1066a477e98e8d834528df3fc874-or_randxo...   1120    7559 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
197 835ac60ca83af6f334b64b61c4ad345b-tseitin_d...    240     640 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
196 82fe0a5b2467d6e5299c315da8b16ec5-brent_51_...  60812  264896 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
202 87ec32f70c5e3a279e636f7f62e70a19-mchess22-...  58317    1927 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
199 8403d03df1ce64af3bf7581449d320fb-brent_63_...  74886  305498 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 200/356
198 83cf6bfa7945b54e8c4ac659d1a4359e-SC23_Time... 246715  800286 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
200 85240babab8083e1b381e2971d875ab8-satcoin-g... 134781  648806 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
201 8751f8d1570611ba079dfd862b14c514-SC23_Time... 250975  820712 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
203 89120de895868a3fccd74f30f78a5448-grs-192-1... 754446 2206824 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
204 8a7a61a63a718e4dc5aba5426b31c063-satcoin-g... 134781  648806 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
205 8ade10da9731ce31d103c1687ff40a3d-brent_63_...  75079  319864 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
217 909f704d5f4127c1197a086705468624-rbsat-v76...    760   43649 TIMEOUT     SAT       300.0s      24.602s    N/A
206 8b797110ff321ee673eab1542069f192-ContextMo...  45920  312590 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
220 92387c29e87aa857e84feb301f3d6aff-rbsat-v76...    760   43649 TIMEOUT     SAT       300.0s      21.740s    N/A
207 8bcd3f3e269fa3c9516667b626d61602-TableSymM...  12432  165008 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 210/356
208 8c7477dc33a412514998a2fd6b32dbf5-intervals...   2630   64446 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
210 8d31ec9edeac705ffd1b23f0cc4f3256-ContextMo...  13797   78642 TIMEOUT     SAT       300.0s       236.5s    N/A
209 8cf6b81061285343c4f33c51afdb3fbb-minxor128...  54258  160469 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
222 92d6795785d35d1dcc42b15dc0e933d0-grid-pbl-...  22650   44852 TIMEOUT   UNSAT       300.0s      407.4ms    N/A
211 8d458780fb74c28c01a5fe89990ad521-mchess16-...  16278    1010 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
212 8db36208fc6ce43b4002cf048c549b3f-WS_400_32...    800   20001 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
213 8e30bfdb721ca0a20031c79a76f9aa7c-satcoin-g... 134781  648806 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
214 8f7cd9fb4b8852fdf9a21c606724c71a-satcoin-g... 134781  648806 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
215 8fa526d20599ca8c3d613e9066d62e61-sat-bench... 618847 2697185 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
216 8fcc57f6c75cb2ac48d19e3038ad3c6c-asconhash... 127069  297372 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 220/356
219 91b88d172a08e2a57c189bddff51bfd5-22_1.cnf       3648   12160 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
221 92c17c00d862668de6e6c45d4eecdc75-combined-...   1545   17584 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
226 9631e4082abf03e560b889c5715d3979-PRP_30_41... 191450 1145084 TIMEOUT     SAT       300.0s       235.6s    N/A
229 96ae6bde39369f75aa975b0f5b74c325-asconhash... 158736  373160 TIMEOUT     SAT       300.0s       269.7s    N/A
224 945d67baeb7860df648ab6ef4782d5ed-stb_792_3...   1584   17254 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
225 953e9ff735bdf5ada27b0ab2b908b6af-WS_400_24...    800   15601 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
223 93a87994c03a7752f85d863239555d48-PRP_30_35... 163418  975278 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
227 964162c1faee2c1e3a4dfa4f9c75c34f-php18-mix...    526    5477 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
228 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_...    288    3240 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
230 96e01064ac3b644143278c21859e201f-brent_51_...  60512  245919 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 230/356
232 9811b95bfd5888014d27e6dd384ff502-WS_500_16...   1000   13501 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
233 99d134de6323a845a2828596a48bbb1d-php17-mix...    460    4494 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
231 97a17306a2882e0fd1aa3981a267df0d-SC23_Time... 249040  808838 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
234 9a413c250f82a93d513d4092ba654ee2-asconhash... 127008  297277 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
235 9c7043290cee8127c3626d8067759267-stb_531_8...   1062   19814 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
236 9de6ddddf7fde06bf2efd955e2bd1a83-SCPC-700-...    700   27377 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
237 9e18c079efdc17ceade5c7a330b507d2-SC23_Time... 250016  815871 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
238 9f3ef12b5b68f92eb9265721ea73bb03-asconhash... 158682  373210 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
239 9fe43145e48a0ef0096bb72531f1a0e3-16_1.cnf       2688    8896 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
240 a09a2d7397732447bdcc9651973767b7-TableSymM...   9090  110055 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 240/356
241 a0c7aea176b5a2b65c27c8af7039326b-grs-160-6... 224116  660286 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
242 a1276d5dcb822aa03806df58fa9ca1c8-grs-128-3...  94810  279508 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
243 a18b6fbdfee43c007e07dedf15477797-SCPC-700-...    700   27447 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
244 a45b60e53917968f922b97c6f8aa8db3-unsat-set...    205    4549 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
245 a4941208671f6ebfd118e4e563538c31-SCPC-1000...   1000   51095 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
246 a4b05fbc5be28207b704e1fae4b7c8a0-FileObjec...    228    1915 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
260 ae9522ea003ea9f75891b2d37a5e264b-srhd-sgi-...   1285  166723     SAT TIMEOUT      565.2ms       300.0s    N/A
247 a552a058e6376a36b1f1b2724f228364-IBM_FV_20...  52444  217642 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
248 a64f3c1afd7e0f6165efbe9fc2fc8003-pmg-12-UN...    190     632 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
249 a6d7268b35eec18656a85ad91b0413e9-php17-mix...    460    8655 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 250/356
250 a7a9ca7e06b6b1e979950ea96183d07d-rook-47-0... 108144  417259 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
251 a7bbcc6535cca5a37f015f29090e8797-grs-48-25... 898970 2562328 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
252 a811388cc92def6ef2d639dc062d456c-ContextMo...   9000   46780 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
253 a8dc92a9c0434576b47c82c94ab5c446-Grain_no_...   2425   48007 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
254 a8dcaf436bda091dad9ca1ff58de7287-asconhash... 158783  373544 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
269 b44611ea7852dd30215cc1cb09e1ab79-PRP_30_39... 182106 1088662 TIMEOUT     SAT       300.0s       229.9s    N/A
255 a98d77ba9d3fbe8b7c55cbf75b2b43a8-TableMode...   4680   39564 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
256 aa0d6b8c63f57956b9aed350f38e0571-intervals...   2353   52270 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
257 aa4a861240c0c39b5aa44602133ae5e1-stb_418_1...    836   17335 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
258 abe802007c9aed4eab2e758fb130174b-mp1-klieb...   9383   28084 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 260/356
259 ae7e391be73431e5dddf2bbafe95758a-WS_400_24...    800   15601 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
261 ae9b7950ef1513068bb9339893ec8c50-WCNF_to_a...    448    5562 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
262 af1e84bc2ab44d87d1c4c0cbf9e601c5-posixpath...    392    4116 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
263 af3d5273605b21b9d4c56dd46cbf366a-SCPC-700-...    700   27275 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
264 af5838e83024d2dee3942be8d8e35fec-TableMode...  14208  190528 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
265 b09585f2346c207e9e14a3daf0de46cf-CNF_to_al...    231    1880 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
266 b157aeb75aec9158fed9e16d7fd2da57-ContextMo...  15480   88110 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
267 b2145c28dbed385329ea73a06d9c519a-LZMAFile_...    462    6403 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
268 b3840e295097a13e6697fff6be813eeb-php16-mix...    412    3654 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
270 b5b1803491a265b02d595c1fb62d5991-intervals...   2329   55649 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 270/356
271 b5cede38496a803dcfa155a5f4295c47-SC23_Time... 248438  808956 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
302 d1a62a8688c6c4fabd0dec3770ce40dd-qwh.40.56...   3100   26345     SAT     SAT      34.376s      24.427s     OK
272 b6c44ccb3174b7f0a69185b11de86cfa-grs-128-6... 190772  560798 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
273 b6c6f1081dbb672e8294685d03326b09-intervals...   2496   56165 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
274 b86f2425cafeb1239d65bd529e372e02-ER_500_10...   1002   38764 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
275 bab57c8799cb05c8c1757c60d4ebdefd-satcoin-g... 134781  648806 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
276 bbf800109d039e117ed60593c185692c-ER_500_10...   1002   38698 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
277 bc3a8bd47c5575c2f1b31882d28ee091-26_1.cnf       4288   14336 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
278 bca01a49805df3399a0438191019e417-SCPC-700-...    700   27454 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
279 bcd753d08904860fa93a794557185e04-SC23_Time... 251975  818495 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 280/356
299 d0364ea3e1680c6da7e982e6b0264af6-new-diffi...    624   38944     SAT TIMEOUT      186.7ms       300.0s    N/A
280 bd0b055b890a9ace598a0c4aba40de30-sat-bench... 618715 2626081 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
281 bdc85226a8d910a8b7d6a8730c7a4572-PRP_40_40... 249398 1492208 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
282 be5c82b97513a31e0b3bcc1c231018ad-asconhash... 138834  297281 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
283 c0069efa0c924e416878d9426f1ef92e-SCPC-900-...    900   41634 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
284 c115ebeec47bb82fa7f9850a632ec94a-brent_71_...  84462  348775 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
285 c1324a6876269ee93890e266fe214557-SCPC-800-...    800   33848 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
286 c1b5c3d1016de7baeb0ddb3a2ab2d891-SCPC-900-...    900   41618 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
287 c32f194ad850c944142c74514dfb3c5f-WCNFPlus_...    637   15090 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
304 d3529338d35aa27e8024932d3b5f64b5-PRP_20_50... 155138  930768 TIMEOUT     SAT       300.0s       147.1s    N/A
[INFO] Completed 290/356
288 c9af5b23c87350f5d817acc9ca7b69bb-CNF_to_al...    252    2049 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
289 c9f7ca549a6773bea4628e2c66f597c6-brent_51_...  60676  255969 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
290 caead0e04b6de4365822b25dfd55967f-preimage_...  56108  224201 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
296 ce49f590c98885f7ac95567f2b1e7dd5-CNP-5-110...  22585  167911 TIMEOUT     SAT       300.0s       283.7s    N/A
292 cd118ff851f95661b2a3adfc3e393c74-Schur_160...    756   27689 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
291 cbd0933002d6c4ea99ceb47bb0c3f4c9-em_11_3_4...   8713   99699 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
293 cd58fa8eba4046fd0a86642e1fe26cb9-intervals...   2501   58454 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
294 cd86fbfd8b7e0d66ec5fe8fe85c014d3-mchess22-...  58317    1883 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
295 cdd131110acc861a5a01fae6c4936c91-6g_6color...  77328 8485566 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
297 cea96962ebd736646af54d950943d909-SCPC-800-...    800   33540 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 300/356
298 cfc53adcc8ed18ca161bb6f8bc02b237-asconhash... 127091  297397 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
300 d0fe6bf914469ca51675bac9078a2c0b-asconhash... 158850  373802 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
301 d17aa530bbd09452b0f32daf4ab9c8f0-tph8.cnf        136    5457 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
303 d1f4348ad66cae01386777daae51c024-eqspctbk1...   4699   14014 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
305 d3daba681653ea969bedf0c4a2fdb947-ER_400_20...    802   48439 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
306 d5efaaee0197822c2676e45bac5068b2-SC23_Time... 249943  809626 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
307 d60f56735dc8e89d7d91a01f4340df0c-baseballc... 3572612 7145097 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
308 d6402b482a5dc102a5b09360689e2be8-jkkk-one-...   6401   46366 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
315 da43a3ef0ef5d34143e765d480dedc7a-DivU_624_...    624  612150 TIMEOUT   UNSAT       300.0s       151.2s    N/A
309 d7f381cd99ca40ba3324c8cc03a54269-mchess16-...  16278     965 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 310/356
310 d84a89fb1bc1ff37dc4737867257b290-SCPC-800-...    800   33881 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
320 ddd3b43476c18cf483aac233d4dc1c68-PRP_20_40... 123918  742348 TIMEOUT     SAT       300.0s       153.2s    N/A
311 d89718e39ff99638c2882b47988120cd-brent_63_...  75159  323392 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
312 d89f0a7a08f9b60579b26b01e2196394-intervals...   2348   51402 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
313 d8f131a86243ef138af39abf52a479e5-SC23_Time... 249051  807916 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
314 d8fa4265b93d0931ba6484e3cc0d7ab1-brent_13_...  15224   66011 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
316 db4a0d4ba26c46d66ad6cdcb0645a4d9-WS_500_16...   1000   13501 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
317 dbe18c99e95ac42816b99b96d36a8732-grs-32-25... 839258 2383464 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
318 dd169198070f9aa35015de65e8209a05-LZMAFile_...    192    1252 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
319 dd6ef995af0267ce71076250a1226801-intervals...   2354   49820 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 320/356
352 fe19a31b76cbba5901e16ce36c7578ed-C208_FA_U...   1805    7334   UNSAT   UNSAT       21.6ms       17.2ms     OK
321 deef4e5f8bf88393cea9589dff97d70c-ContextMo...  36736  246104 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
322 df237594dc22b8f7cad2c4b38a23e40c-17_0.cnf       2848    9440 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
323 e444548857eaf649c4624e3494c89c8e-asconhash... 158617  373265 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
324 e46bdd62b3789b64f7fbb3bd6c99484e-intervals...   2518   55499 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
325 e51a98d78f61103e0672579e87cfd7e5-satcoin-g... 134781  648806 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
326 e6d247292b525447a220323901842e4c-or_randxo...   1080    7287 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
328 eaf2f0803dd2045f1b189ee834ef0c8f-rphp_p8_r...   4000  227133 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
329 eca3692344e30ae83a49158b5baf3372-brent_65_...  77577  335642 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
327 e966bddd11e46b735f8520f8304e368e-SC23_Time... 249224  807026 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 330/356
330 ed76b075cdf07435c6e4f6203dd10cb7-SCPC-700-...    700   27527 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
331 eec821f866557886a5b0352332943fa2-SCPC-700-...    700   27278 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
332 eecdcc36d35f06224cc972cbb08de804-SCPC-1000...   1000   51003 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
333 f02379d63678798e38dcc52b043cc51d-asconhash... 158745  373210 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
334 f0895a5904fb97278b7b54733ee1dabb-brent_63_...  74982  313001 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
335 f08b3567642ea029452fff2c1d10c132-brent_15_...  17565   72961 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
341 f448874997bae64bd455fb00309dc738-asconhash... 127096  297418 TIMEOUT     SAT       300.0s       151.7s    N/A
351 fdfcd52a21824b7181d66672f283ba04-instance_...   7278   63935 TIMEOUT     SAT       300.0s       1.856s    N/A
349 fd1fbc1b090c14746a883b3a17259743-9vliw_bp_...  20093  179492 TIMEOUT   UNSAT       300.0s      37.914s    N/A
336 f090d0d6eaff3b92c817f5db6fa47544-intervals...   2867   71030 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 340/356
337 f20c2aa0f9cced05a74031e0a3afaa1a-SC23_Time... 250094  817098 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
338 f26f199564d6ffac7e700c2e66470ec0-TableSymM...   5976   60612 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
339 f35ed23733431177436a1e7797c07dfe-SCPC-900-...    900   41714 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
340 f4064d73fd6e69caf154046e61fea7b8-cliquecol...    387    9088 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
342 f55acea8f0d207becbbbd26a11d97841-grs-48-16... 410624 1177806 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
343 f57aba96bfed8f8a8b860eba1a8f1ea5-TableMode...   5976   60588 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
344 f88afbcd8b4c29a8c1b3518caa4e949c-cliquecol...    328    7199 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
345 f959755d7c68ea8b64d900e589fbe21f-g2-slp-sy...  94998  302862 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
346 fab0db1ab0dd5baa3215aab51ab69355-brent_63_...  75001  315090 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
347 faeb113864d97ea4cb3f01f95d2fe92f-SCPC-800-...    800   33695 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 350/356
348 fb5d0254bc4b8d258eb84ea1dbcdda13-mchess22-...  58317    1839 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
350 fd2af7622798171f23a4b8d2616df55e-StreamRea...    299    3182 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
353 fe8b1ef742724947620a419d0180a640-mchess18-...  26095    1252 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
354 fee70cede2b5b55bfbdb6e48fbe7ce4f-DLTM_twit...  34886  217180 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
355 ff5170c690129f8c94658e82b6aab05c-Urquhart-...    114     888 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
356 ff867fd35aa52058382a8b0c21cd1f38-mchess20-...  39805    1549 TIMEOUT TIMEOUT       300.0s       300.0s    N/A
[INFO] Completed 356/356

==========================================================================================
  Summary
==========================================================================================
  Total instances       : 356
  Both agree            : 16
  Disagreements         : 0
  Both timeout          : 300
  CDCL faster           : 4 / 16
  MiniSat faster        : 12 / 16
  CDCL total time       : 487.5s
  MiniSat total time    : 3936.3s
  Speedup (MS/CDCL)     : 8.07x
==========================================================================================

  Results saved to: bench_results.json
